frame,gpu_frame_ms,reset_ms,reset_barrier_ms,compute_ms,metrics_copy_ms,render_ms,edges,vertices,edges_per_ms,vertices_per_ms,q1_enq_ok,q1_enq_cas_fail,q1_enq_full,q1_deq_ok,q1_deq_cas_fail,q1_deq_empty,q1_ready_cas_fail,q1_ready_max_spin,q1_high_water,q1_deq_batches,q1_deq_batch_slots,q1_deq_batch_cas_attempts,q1_deq_batch_cas_fail,q1_deq_batch_empty,q1_deq_batch_partial,q1_deq_slots_per_batch,q1_deq_batch_enabled,q2_enq_ok,q2_enq_cas_fail,q2_enq_full,q2_deq_ok,q2_deq_cas_fail,q2_deq_empty,q2_ready_cas_fail,q2_ready_max_spin,q2_high_water,q2_deq_batches,q2_deq_batch_slots,q2_deq_batch_cas_attempts,q2_deq_batch_cas_fail,q2_deq_batch_empty,q2_deq_batch_partial,q2_deq_slots_per_batch,q2_deq_batch_enabled,q2_deq_batch_limit,node_a_seed,node_b_tasks,node_b_subdivide,node_b_final,node_c_output,stop_writes
1,35.1122,0.0094,0.0073,35.0550,0.0141,0.0264,196608,393216,5608.5581,11217.1162,262143,33516197,0,262143,151329,19165632,100044,141,72418,607257,262143,159633,151329,598926,137,0.4317,1,196608,11241496,0,196608,26763552,26468800,996067,125,36643,0,0,0,0,0,0,0.0000,0,32,3,262143,65535,196608,196608,1
2,38.3963,0.0082,0.0074,38.3296,0.0232,0.0278,196608,393216,5129.4038,10258.8076,262143,33381077,0,262143,139012,27654208,132221,150,81509,872516,262143,147317,139012,864194,137,0.3004,1,196608,13654356,0,196608,29543616,30126688,980526,129,52444,0,0,0,0,0,0,0.0000,0,32,3,262143,65535,196608,196608,1
3,38.3748,0.0081,0.0075,38.3083,0.0220,0.0289,196608,393216,5132.2534,10264.5068,262143,33821193,0,262143,140421,27289728,170729,170,81681,861127,262143,148727,140421,852804,139,0.3044,1,196608,13466565,0,196608,29112192,31686272,964465,108,52036,0,0,0,0,0,0,0.0000,0,32,3,262143,65535,196608,196608,1
4,36.7129,0.0081,0.0076,36.6566,0.0140,0.0266,196608,393216,5363.5029,10727.0059,262143,33695578,0,262143,150439,24172256,134516,179,81512,763702,262143,158742,150439,755383,138,0.3433,1,196608,12519429,0,196608,27889376,31864992,823044,113,45871,0,0,0,0,0,0,0.0000,0,32,3,262143,65535,196608,196608,1
5,39.1970,0.0082,0.0074,39.1315,0.0219,0.0280,196608,393216,5024.2876,10048.5752,262143,36169272,0,262143,142037,29670720,135268,191,88529,935542,262143,150343,142037,927210,138,0.2802,1,196608,14029319,0,196608,29564384,34612288,828069,104,56441,0,0,0,0,0,0,0.0000,0,32,3,262143,65535,196608,196608,1
6,36.9678,0.0083,0.0073,36.9012,0.0222,0.0288,196608,393216,5327.9570,10655.9141,262143,33974639,0,262143,142530,23851136,142889,195,83730,753671,262143,150835,142530,745348,143,0.3478,1,196608,12969794,0,196608,28474432,31525184,786362,121,45222,0,0,0,0,0,0,0.0000,0,32,3,262143,65535,196608,196608,1
