WG_METRICS_HEADER frame,q1_shards,q1_shard_capacity,gpu_frame_ms,reset_ms,reset_barrier_ms,compute_ms,metrics_copy_ms,render_ms,edges,vertices,edges_per_ms,vertices_per_ms,q1_deq_attempt_mean,q1_deq_attempt_max,q1_deq_attempt_imbalance,q1_deq_cas_fail_mean,q1_deq_cas_fail_max,q1_deq_probe_mean,q1_deq_probe_max,q1_deq_probe_imbalance,q1_enq_attempt_mean,q1_enq_attempt_max,q1_enq_attempt_imbalance,q1_high_water_mean,q1_high_water_max,q1_enq_ok,q1_enq_cas_fail,q1_enq_full,q1_deq_ok,q1_deq_cas_fail,q1_deq_empty,q1_ready_cas_fail,q1_ready_max_spin,q1_high_water,q2_enq_ok,q2_enq_cas_fail,q2_enq_full,q2_deq_ok,q2_deq_cas_fail,q2_deq_empty,q2_ready_cas_fail,q2_ready_max_spin,q2_high_water,node_a_seed,node_b_tasks,node_b_subdivide,node_b_final,node_c_output,stop_writes
WG_METRICS 1,16,12288,49.3014,0.0147,0.0076,49.2252,0.0228,0.0312,196608,393216,3994.0518,7988.1035,602759.1250,621322,1.0308,586375.1875,604711,20348356.0000,20356724,1.0004,36993.6250,37336,1.0093,7212.1875,7432,262143,329755,0,262143,9382003,315929537,55,4,115395,196608,20384550,0,196608,65137312,1761984,3673,11,161291,3,262143,65535,196608,196608,1
WG_METRICS 2,16,12288,41.3054,0.0081,0.0075,41.2340,0.0232,0.0326,196608,393216,4768.1040,9536.2080,611775.7500,624223,1.0203,595391.8125,607802,20196206.0000,20210554,1.0007,37080.5625,37374,1.0079,7294.7500,7476,262143,331146,0,262143,9526269,313350889,50,3,116716,196608,20092689,0,196608,64340992,1449536,2873,13,160234,3,262143,65535,196608,196608,1
WG_METRICS 3,16,12288,41.3359,0.0081,0.0074,41.2693,0.0224,0.0287,196608,393216,4764.0278,9528.0557,613902.1250,624443,1.0172,597518.1875,607874,20125932.0000,20135503,1.0005,37442.6250,37630,1.0050,7179.6250,7454,262143,336939,0,262143,9560291,312192464,86,5,114874,196608,20178899,0,196608,64539744,1335328,5380,11,159776,3,262143,65535,196608,196608,1
WG_METRICS 4,16,12288,41.8162,0.0081,0.0074,41.7460,0.0222,0.0326,196608,393216,4709.6294,9419.2588,611218.8125,633716,1.0368,594834.8750,617158,20461882.0000,20474711,1.0006,38221.3750,38592,1.0097,7319.3750,7557,262143,349399,0,262143,9517358,317610609,86,5,117110,196608,20442637,0,196608,64656640,1777568,3421,9,162685,3,262143,65535,196608,196608,1
WG_METRICS 5,16,12288,41.5628,0.0080,0.0075,41.4950,0.0226,0.0296,196608,393216,4738.1133,9476.2266,599502.0625,612441,1.0216,583118.1250,595836,20122268.0000,20131320,1.0004,36935.5625,37312,1.0102,6536.8750,6772,262143,328826,0,262143,9329890,312364244,67,7,104590,196608,20235536,0,196608,64825920,1751552,3661,12,160285,3,262143,65535,196608,196608,1
WG_METRICS 6,16,12288,41.7715,0.0081,0.0075,41.7070,0.0223,0.0266,196608,393216,4714.0288,9428.0576,606368.3750,618574,1.0201,589984.4375,602145,20394356.0000,20404080,1.0005,38024.3125,38237,1.0056,6838.6250,7077,262143,346246,0,262143,9439751,316607792,63,4,109418,196608,20439570,0,196608,64690560,1719104,5097,11,162115,3,262143,65535,196608,196608,1
