WG_METRICS_HEADER frame,q1_shards,q1_shard_capacity,gpu_frame_ms,reset_ms,reset_barrier_ms,compute_ms,metrics_copy_ms,render_ms,edges,vertices,edges_per_ms,vertices_per_ms,q1_deq_attempt_mean,q1_deq_attempt_max,q1_deq_attempt_imbalance,q1_deq_cas_fail_mean,q1_deq_cas_fail_max,q1_deq_probe_mean,q1_deq_probe_max,q1_deq_probe_imbalance,q1_enq_attempt_mean,q1_enq_attempt_max,q1_enq_attempt_imbalance,q1_high_water_mean,q1_high_water_max,q1_enq_ok,q1_enq_cas_fail,q1_enq_full,q1_deq_ok,q1_deq_cas_fail,q1_deq_empty,q1_ready_cas_fail,q1_ready_max_spin,q1_high_water,q2_enq_ok,q2_enq_cas_fail,q2_enq_full,q2_deq_ok,q2_deq_cas_fail,q2_deq_empty,q2_ready_cas_fail,q2_ready_max_spin,q2_high_water,node_a_seed,node_b_tasks,node_b_subdivide,node_b_final,node_c_output,stop_writes
WG_METRICS 1,8,24576,33.4292,0.0146,0.0076,33.3507,0.0271,0.0292,196608,393216,5895.1719,11790.3438,1762396.7500,1786162,1.0135,1729628.8750,1753233,11655832.0000,11659506,1.0003,92434.8750,92812,1.0041,14823.8750,15076,262143,477336,0,262143,13837031,79147478,19,3,118591,196608,5649319,0,196608,60435616,7700096,44139,24,58776,3,262143,65535,196608,196608,1
WG_METRICS 2,8,24576,26.4679,0.0081,0.0074,26.4067,0.0133,0.0324,196608,393216,7445.3892,14890.7783,1782384.7500,1795309,1.0073,1749616.8750,1762370,12243961.0000,12247267,1.0003,89124.5000,89372,1.0028,13784.2500,14024,262143,450853,0,262143,13996935,83692607,10,3,110274,196608,5545878,0,196608,61969760,5986208,38731,15,61692,3,262143,65535,196608,196608,1
WG_METRICS 3,8,24576,26.3316,0.0080,0.0075,26.2690,0.0222,0.0249,196608,393216,7484.4224,14968.8447,1791884.8750,1826080,1.0191,1759117.0000,1793177,11359660.0000,11363684,1.0004,98072.3750,98369,1.0030,16491.8750,16666,262143,522436,0,262143,14072936,76542197,29,4,131935,196608,5802774,0,196608,59425888,9200384,36165,18,56964,3,262143,65535,196608,196608,1
WG_METRICS 4,8,24576,25.0774,0.0081,0.0074,25.0113,0.0222,0.0284,196608,393216,7860.7734,15721.5469,1772522.6250,1794945,1.0127,1739754.7500,1761952,10293061.0000,10296449,1.0003,92603.8750,93010,1.0044,14484.5000,14683,262143,478688,0,262143,13918038,68164305,24,4,115876,196608,5485828,0,196608,57055520,7691520,48809,17,50988,3,262143,65535,196608,196608,1
WG_METRICS 5,8,24576,25.1405,0.0082,0.0074,25.0743,0.0230,0.0276,196608,393216,7841.0229,15682.0459,1771328.5000,1785024,1.0077,1738560.6250,1752192,10510006.0000,10513043,1.0003,90171.6250,90419,1.0027,13868.0000,14009,262143,459230,0,262143,13908485,69909418,15,2,110944,196608,5432472,0,196608,58058592,6853312,29190,14,52138,3,262143,65535,196608,196608,1
WG_METRICS 6,8,24576,25.5348,0.0081,0.0074,25.4694,0.0223,0.0276,196608,393216,7719.3687,15438.7373,1759079.7500,1784395,1.0144,1726311.8750,1751507,10863072.0000,10867251,1.0004,91145.0000,91397,1.0028,13353.3750,13581,262143,467017,0,262143,13810495,72831934,29,3,106827,196608,5440252,0,196608,58451488,7688576,28523,14,54128,3,262143,65535,196608,196608,1
